OrderID,Status,StatusTimestamp
R00635,Delivered,02/12/2023 16:33:00
R00636,Submitted,29/10/2023 13:12:00
R00636,In Progress,29/10/2023 13:16:00
R00636,Delivered,29/10/2023 13:28:00
R00637,Submitted,02/07/2023 19:05:00
R00637,In Progress,02/07/2023 19:11:00
R00637,Delivered,02/07/2023 19:23:00
R00638,Submitted,18/03/2023 20:41:00
R00638,In Progress,18/03/2023 20:46:00
R00638,Delivered,18/03/2023 20:58:00
R00639,Submitted,01/11/2023 20:05:00
R00639,In Progress,01/11/2023 20:11:00
R00639,Delivered,01/11/2023 20:17:00
R00640,Submitted,07/05/2023 17:08:00
R00640,In Progress,07/05/2023 17:13:00
R00640,Delivered,07/05/2023 17:22:00
R00641,Submitted,23/03/2023 19:37:00
R00641,In Progress,23/03/2023 19:42:00
R00641,Delivered,23/03/2023 19:54:00
R00642,Submitted,12/06/2023 14:09:00
R00642,In Progress,12/06/2023 14:12:00
R00642,Delivered,12/06/2023 14:24:00
R00643,Submitted,19/05/2023 18:32:00
R00643,In Progress,19/05/2023 18:38:00
R00643,Delivered,19/05/2023 18:51:00
R00644,Submitted,27/03/2023 18:17:00
R00644,In Progress,27/03/2023 18:19:00
R00644,Delivered,27/03/2023 18:27:00
R00645,Submitted,09/03/2023 16:09:00
R00645,In Progress,09/03/2023 16:10:00
R00645,Delivered,09/03/2023 16:22:00
R00646,Submitted,28/06/2023 20:23:00
R00646,In Progress,28/06/2023 20:24:00
R00646,Delivered,28/06/2023 20:41:00
R00647,Submitted,03/06/2023 13:26:00
R00647,In Progress,03/06/2023 13:32:00
R00647,Delivered,03/06/2023 13:39:00
R00648,Submitted,24/07/2023 16:32:00
R00648,In Progress,24/07/2023 16:34:00
R00648,Delivered,24/07/2023 16:43:00
R00649,Submitted,10/02/2023 19:15:00
R00649,In Progress,10/02/2023 19:21:00
R00649,Delivered,10/02/2023 19:28:00
R00650,Submitted,18/09/2023 14:25:00
R00650,In Progress,18/09/2023 14:30:00
R00650,Delivered,18/09/2023 14:38:00
R00651,Submitted,14/02/2023 13:26:00
R00651,In Progress,14/02/2023 13:30:00
R00651,Delivered,14/02/2023 13:36:00
R00652,Submitted,04/06/2023 18:04:00
R00652,In Progress,04/06/2023 18:05:00
R00652,Delivered,04/06/2023 18:15:00
R00653,Submitted,17/07/2023 18:23:00
R00653,In Progress,17/07/2023 18:24:00
R00653,Delivered,17/07/2023 18:37:00
R00654,Submitted,16/05/2023 16:15:00
R00654,In Progress,16/05/2023 16:19:00
R00654,Delivered,16/05/2023 16:29:00
R00655,Submitted,04/10/2023 18:41:00
R00655,In Progress,04/10/2023 18:45:00
R00655,Delivered,04/10/2023 18:58:00
R00656,Submitted,19/04/2023 16:27:00
R00656,In Progress,19/04/2023 16:32:00
R00656,Delivered,19/04/2023 16:38:00
R00657,Submitted,01/04/2023 17:41:00
R00657,In Progress,01/04/2023 17:43:00
R00657,Delivered,01/04/2023 18:00:00
R00658,Submitted,19/03/2023 20:04:00
R00658,In Progress,19/03/2023 20:08:00
R00658,Delivered,19/03/2023 20:21:00
R00659,Submitted,26/02/2023 17:24:00
R00659,In Progress,26/02/2023 17:27:00
R00659,Delivered,26/02/2023 17:36:00
R00660,Submitted,19/10/2023 15:43:00
R00660,In Progress,19/10/2023 15:47:00
R00660,Delivered,19/10/2023 16:02:00
R00661,Submitted,17/04/2023 12:27:00
R00661,In Progress,17/04/2023 12:30:00
R00661,Delivered,17/04/2023 12:46:00
R00662,Submitted,12/01/2023 18:38:00
R00662,In Progress,12/01/2023 18:42:00
R00662,Delivered,12/01/2023 18:54:00
R00663,Submitted,19/09/2023 17:09:00
R00663,In Progress,19/09/2023 17:12:00
R00663,Delivered,19/09/2023 17:20:00
R00664,Submitted,14/09/2023 21:42:00
R00664,In Progress,14/09/2023 21:48:00
R00664,Delivered,14/09/2023 22:00:00
R00665,Submitted,18/03/2023 21:15:00
R00665,In Progress,18/03/2023 21:18:00
R00665,Delivered,18/03/2023 21:33:00
R00666,Submitted,29/11/2023 13:22:00
R00666,In Progress,29/11/2023 13:26:00
R00666,Delivered,29/11/2023 13:38:00
R00667,Submitted,20/02/2023 13:13:00
R00667,In Progress,20/02/2023 13:16:00
R00667,Delivered,20/02/2023 13:26:00
R00668,Submitted,08/04/2023 10:34:00
R00668,In Progress,08/04/2023 10:37:00
R00668,Delivered,08/04/2023 10:45:00
R00669,Submitted,18/04/2023 10:13:00
R00669,In Progress,18/04/2023 10:14:00
R00669,Delivered,18/04/2023 10:24:00
R00670,Submitted,10/05/2023 13:40:00
R00670,In Progress,10/05/2023 13:43:00
R00670,Delivered,10/05/2023 13:55:00
R00671,Submitted,29/07/2023 20:22:00
R00671,In Progress,29/07/2023 20:28:00
R00671,Delivered,29/07/2023 20:36:00
R00672,Submitted,26/03/2023 19:19:00
R00672,In Progress,26/03/2023 19:22:00
R00672,Delivered,26/03/2023 19:31:00
R00673,Submitted,13/06/2023 15:16:00
R00673,In Progress,13/06/2023 15:21:00
R00673,Delivered,13/06/2023 15:27:00
R00674,Submitted,04/03/2023 16:06:00
R00674,In Progress,04/03/2023 16:10:00
R00674,Delivered,04/03/2023 16:20:00
R00675,Submitted,12/09/2023 20:11:00
R00675,In Progress,12/09/2023 20:13:00
R00675,Delivered,12/09/2023 20:29:00
R00676,Submitted,30/07/2023 13:17:00
R00676,In Progress,30/07/2023 13:19:00
R00676,Delivered,30/07/2023 13:32:00
R00677,Submitted,07/06/2023 12:19:00
R00677,In Progress,07/06/2023 12:23:00
R00677,Delivered,07/06/2023 12:32:00
R00678,Submitted,07/05/2023 13:18:00
R00678,In Progress,07/05/2023 13:21:00
R00678,Delivered,07/05/2023 13:31:00
R00679,Submitted,13/08/2023 21:16:00
R00679,In Progress,13/08/2023 21:17:00
R00679,Delivered,13/08/2023 21:33:00
R00680,Submitted,01/05/2023 11:06:00
R00680,In Progress,01/05/2023 11:07:00
R00680,Delivered,01/05/2023 11:20:00
R00681,Submitted,23/05/2023 18:24:00
R00681,In Progress,23/05/2023 18:25:00
R00681,Delivered,23/05/2023 18:41:00
R00682,Submitted,09/03/2023 18:31:00
R00682,In Progress,09/03/2023 18:32:00
R00682,Delivered,09/03/2023 18:50:00
R00683,Submitted,02/11/2023 18:24:00
R00683,In Progress,02/11/2023 18:27:00
R00683,Delivered,02/11/2023 18:42:00
R00684,Submitted,15/07/2023 21:40:00
R00684,In Progress,15/07/2023 21:42:00
R00684,Delivered,15/07/2023 21:58:00
R00685,Submitted,13/10/2023 15:15:00
R00685,In Progress,13/10/2023 15:16:00
R00685,Delivered,13/10/2023 15:34:00
R00686,Submitted,23/05/2023 20:35:00
R00686,In Progress,23/05/2023 20:36:00
R00686,Delivered,23/05/2023 20:48:00
R00687,Submitted,07/11/2023 16:13:00
R00687,In Progress,07/11/2023 16:17:00
R00687,Delivered,07/11/2023 16:30:00
R00688,Submitted,07/06/2023 21:11:00
R00688,In Progress,07/06/2023 21:14:00
R00688,Delivered,07/06/2023 21:25:00
R00689,Submitted,09/04/2023 19:23:00
R00689,In Progress,09/04/2023 19:29:00
R00689,Delivered,09/04/2023 19:35:00
R00690,Submitted,26/02/2023 17:25:00
R00690,In Progress,26/02/2023 17:29:00
R00690,Delivered,26/02/2023 17:37:00
R00691,Submitted,19/08/2023 17:43:00
R00691,In Progress,19/08/2023 17:45:00
R00691,Delivered,19/08/2023 17:53:00
R00692,Submitted,09/05/2023 21:23:00
R00692,In Progress,09/05/2023 21:28:00
R00692,Delivered,09/05/2023 21:40:00
R00693,Submitted,21/03/2023 10:19:00
R00693,In Progress,21/03/2023 10:25:00
R00693,Delivered,21/03/2023 10:30:00
R00694,Submitted,17/10/2023 12:37:00
R00694,In Progress,17/10/2023 12:39:00
R00694,Delivered,17/10/2023 12:49:00
R00695,Submitted,07/06/2023 18:42:00
R00695,In Progress,07/06/2023 18:43:00
R00695,Delivered,07/06/2023 18:58:00
R00696,Submitted,15/02/2023 11:10:00
R00696,In Progress,15/02/2023 11:16:00
R00696,Delivered,15/02/2023 11:21:00
R00697,Submitted,04/04/2023 10:10:00
R00697,In Progress,04/04/2023 10:16:00
R00697,Delivered,04/04/2023 10:22:00
R00698,Submitted,23/03/2023 17:40:00
R00698,In Progress,23/03/2023 17:42:00
R00698,Delivered,23/03/2023 17:50:00
R00699,Submitted,16/03/2023 20:09:00
R00699,In Progress,16/03/2023 20:11:00
R00699,Delivered,16/03/2023 20:25:00
R00700,Submitted,15/05/2023 15:29:00
R00700,In Progress,15/05/2023 15:31:00
R00700,Delivered,15/05/2023 15:42:00
R00701,Submitted,27/11/2023 19:27:00
R00701,In Progress,27/11/2023 19:31:00
R00701,Delivered,27/11/2023 19:41:00
R00702,Submitted,09/08/2023 20:23:00
R00702,In Progress,09/08/2023 20:28:00
R00702,Delivered,09/08/2023 20:38:00
R00703,Submitted,08/03/2023 19:32:00
R00703,In Progress,08/03/2023 19:34:00
R00703,Delivered,08/03/2023 19:49:00
R00704,Submitted,14/06/2023 18:03:00
R00704,In Progress,14/06/2023 18:04:00
R00704,Delivered,14/06/2023 18:19:00
R00705,Submitted,18/02/2023 12:09:00
R00705,In Progress,18/02/2023 12:11:00
R00705,Delivered,18/02/2023 12:22:00
R00706,Submitted,02/08/2023 17:37:00
R00706,In Progress,02/08/2023 17:41:00
R00706,Delivered,02/08/2023 17:53:00
R00707,Submitted,08/10/2023 15:29:00
R00707,In Progress,08/10/2023 15:33:00
R00707,Delivered,08/10/2023 15:39:00
R00708,Submitted,04/05/2023 18:03:00
R00708,In Progress,04/05/2023 18:04:00
R00708,Delivered,04/05/2023 18:17:00
R00709,Submitted,17/03/2023 10:23:00
R00709,In Progress,17/03/2023 10:28:00
R00709,Delivered,17/03/2023 10:38:00
R00710,Submitted,17/04/2023 11:23:00
R00710,In Progress,17/04/2023 11:27:00
R00710,Delivered,17/04/2023 11:39:00
R00711,Submitted,28/04/2023 16:08:00
R00711,In Progress,28/04/2023 16:11:00
R00711,Delivered,28/04/2023 16:23:00
R00712,Submitted,07/02/2023 11:08:00
R00712,In Progress,07/02/2023 11:14:00
R00712,Delivered,07/02/2023 11:21:00
R00713,Submitted,26/09/2023 10:16:00
R00713,In Progress,26/09/2023 10:18:00
R00713,Delivered,26/09/2023 10:32:00
R00714,Submitted,31/03/2023 13:33:00
R00714,In Progress,31/03/2023 13:35:00
R00714,Delivered,31/03/2023 13:51:00
R00715,Submitted,08/07/2023 19:08:00
R00715,In Progress,08/07/2023 19:10:00
R00715,Delivered,08/07/2023 19:23:00
R00716,Submitted,20/05/2023 17:18:00
R00716,In Progress,20/05/2023 17:20:00
R00716,Delivered,20/05/2023 17:31:00
R00717,Submitted,03/07/2023 13:06:00
R00717,In Progress,03/07/2023 13:10:00
R00717,Delivered,03/07/2023 13:24:00
R00718,Submitted,19/03/2023 16:34:00
R00718,In Progress,19/03/2023 16:40:00
R00718,Delivered,19/03/2023 16:51:00
R00719,Submitted,22/05/2023 11:10:00
R00719,In Progress,22/05/2023 11:15:00
R00719,Delivered,22/05/2023 11:21:00
R00720,Submitted,12/04/2023 17:42:00
R00720,In Progress,12/04/2023 17:48:00
R00720,Delivered,12/04/2023 17:52:00
R00721,Submitted,28/03/2023 16:41:00
R00721,In Progress,28/03/2023 16:46:00
R00721,Delivered,28/03/2023 16:57:00
R00722,Submitted,21/10/2023 15:20:00
R00722,In Progress,21/10/2023 15:21:00
R00722,Delivered,21/10/2023 15:30:00
R00723,Submitted,19/03/2023 17:40:00
R00723,In Progress,19/03/2023 17:43:00
R00723,Delivered,19/03/2023 17:54:00
R00724,Submitted,11/02/2023 18:37:00
R00724,In Progress,11/02/2023 18:42:00
R00724,Delivered,11/02/2023 18:55:00
R00725,Submitted,16/05/2023 15:07:00
R00725,In Progress,16/05/2023 15:13:00
R00725,Delivered,16/05/2023 15:20:00
R00726,Submitted,24/05/2023 20:08:00
R00726,In Progress,24/05/2023 20:09:00
R00726,Delivered,24/05/2023 20:19:00
R00727,Submitted,24/12/2023 20:38:00
R00727,In Progress,24/12/2023 20:44:00
R00727,Delivered,24/12/2023 20:53:00
R00728,Submitted,27/03/2023 13:03:00
R00728,In Progress,27/03/2023 13:06:00
R00728,Delivered,27/03/2023 13:17:00
R00729,Submitted,16/11/2023 21:04:00
R00729,In Progress,16/11/2023 21:07:00
R00729,Delivered,16/11/2023 21:21:00
R00730,Submitted,06/06/2023 16:20:00
R00730,In Progress,06/06/2023 16:23:00
R00730,Delivered,06/06/2023 16:38:00
R00731,Submitted,26/10/2023 12:14:00
R00731,In Progress,26/10/2023 12:15:00
R00731,Delivered,26/10/2023 12:31:00
R00732,Submitted,19/04/2023 17:36:00
R00732,In Progress,19/04/2023 17:41:00
R00732,Delivered,19/04/2023 17:49:00
R00733,Submitted,20/06/2023 18:12:00
R00733,In Progress,20/06/2023 18:16:00
R00733,Delivered,20/06/2023 18:27:00
R00734,Submitted,03/03/2023 10:43:00
R00734,In Progress,03/03/2023 10:44:00
R00734,Delivered,03/03/2023 10:54:00
R00735,Submitted,04/06/2023 10:12:00
R00735,In Progress,04/06/2023 10:16:00
R00735,Delivered,04/06/2023 10:27:00
R00736,Submitted,12/03/2023 20:06:00
R00736,In Progress,12/03/2023 20:09:00
R00736,Delivered,12/03/2023 20:24:00
R00737,Submitted,14/10/2023 15:23:00
R00737,In Progress,14/10/2023 15:25:00
R00737,Delivered,14/10/2023 15:37:00
R00738,Submitted,04/07/2023 14:39:00
R00738,In Progress,04/07/2023 14:41:00
R00738,Delivered,04/07/2023 14:58:00
R00739,Submitted,18/07/2023 10:06:00
R00739,In Progress,18/07/2023 10:08:00
R00739,Delivered,18/07/2023 10:16:00
R00740,Submitted,09/03/2023 15:32:00
R00740,In Progress,09/03/2023 15:37:00
R00740,Delivered,09/03/2023 15:46:00
R00741,Submitted,18/04/2023 17:16:00
R00741,In Progress,18/04/2023 17:18:00
R00741,Delivered,18/04/2023 17:30:00
R00742,Submitted,02/06/2023 18:14:00
R00742,In Progress,02/06/2023 18:20:00
R00742,Delivered,02/06/2023 18:26:00
R00743,Submitted,08/10/2023 18:07:00
R00743,In Progress,08/10/2023 18:08:00
R00743,Delivered,08/10/2023 18:17:00
R00744,Submitted,31/05/2023 11:35:00
R00744,In Progress,31/05/2023 11:38:00
R00744,Delivered,31/05/2023 11:52:00
R00745,Submitted,27/04/2023 15:05:00
R00745,In Progress,27/04/2023 15:08:00
R00745,Delivered,27/04/2023 15:21:00
R00746,Submitted,26/09/2023 11:33:00
R00746,In Progress,26/09/2023 11:38:00
R00746,Delivered,26/09/2023 11:44:00
R00747,Submitted,25/02/2023 13:29:00
R00747,In Progress,25/02/2023 13:34:00
R00747,Delivered,25/02/2023 13:39:00
R00748,Submitted,13/06/2023 10:37:00
R00748,In Progress,13/06/2023 10:41:00
R00748,Delivered,13/06/2023 10:49:00
R00749,Submitted,16/05/2023 14:38:00
R00749,In Progress,16/05/2023 14:40:00
R00749,Delivered,16/05/2023 14:57:00
R00750,Submitted,05/04/2023 16:34:00
R00750,In Progress,05/04/2023 16:35:00
R00750,Delivered,05/04/2023 16:51:00
R00751,Submitted,02/04/2023 12:17:00
R00751,In Progress,02/04/2023 12:23:00
R00751,Delivered,02/04/2023 12:27:00
R00752,Submitted,03/06/2023 10:26:00
R00752,In Progress,03/06/2023 10:30:00
R00752,Delivered,03/06/2023 10:44:00
R00753,Submitted,29/04/2023 11:13:00
R00753,In Progress,29/04/2023 11:15:00
R00753,Delivered,29/04/2023 11:25:00
R00754,Submitted,28/02/2023 15:13:00
R00754,In Progress,28/02/2023 15:15:00
R00754,Delivered,28/02/2023 15:26:00
R00755,Submitted,02/04/2023 18:35:00
R00755,In Progress,02/04/2023 18:40:00
R00755,Delivered,02/04/2023 18:47:00
R00756,Submitted,08/03/2023 12:21:00
R00756,In Progress,08/03/2023 12:26:00
R00756,Delivered,08/03/2023 12:35:00
R00757,Submitted,07/04/2023 13:27:00
R00757,In Progress,07/04/2023 13:32:00
R00757,Delivered,07/04/2023 13:39:00
R00758,Submitted,06/12/2023 17:07:00
R00758,In Progress,06/12/2023 17:09:00
R00758,Delivered,06/12/2023 17:23:00
R00759,Submitted,03/10/2023 16:19:00
R00759,In Progress,03/10/2023 16:25:00
R00759,Delivered,03/10/2023 16:33:00
R00760,Submitted,31/05/2023 14:34:00
R00760,In Progress,31/05/2023 14:40:00
R00760,Delivered,31/05/2023 14:52:00
R00761,Submitted,02/04/2023 10:24:00
R00761,In Progress,02/04/2023 10:25:00
R00761,Delivered,02/04/2023 10:34:00
R00762,Submitted,25/05/2023 20:10:00
R00762,In Progress,25/05/2023 20:11:00
R00762,Delivered,25/05/2023 20:27:00
R00763,Submitted,10/06/2023 15:27:00
R00763,In Progress,10/06/2023 15:29:00
R00763,Delivered,10/06/2023 15:43:00
R00764,Submitted,25/02/2023 21:14:00
R00764,In Progress,25/02/2023 21:18:00
R00764,Delivered,25/02/2023 21:30:00
R00765,Submitted,18/09/2023 20:29:00
R00765,In Progress,18/09/2023 20:33:00
R00765,Delivered,18/09/2023 20:45:00
R00766,Submitted,19/05/2023 13:12:00
R00766,In Progress,19/05/2023 13:17:00
R00766,Delivered,19/05/2023 13:23:00
R00767,Submitted,12/04/2023 10:38:00
R00767,In Progress,12/04/2023 10:41:00
R00767,Delivered,12/04/2023 10:56:00
R00768,Submitted,17/10/2023 18:23:00
R00768,In Progress,17/10/2023 18:26:00
R00768,Delivered,17/10/2023 18:39:00
R00769,Submitted,06/04/2023 14:35:00
R00769,In Progress,06/04/2023 14:41:00
R00769,Delivered,06/04/2023 14:46:00
R00770,Submitted,08/03/2023 20:40:00
R00770,In Progress,08/03/2023 20:41:00
R00770,Delivered,08/03/2023 20:59:00
R00771,Submitted,02/05/2023 10:35:00
R00771,In Progress,02/05/2023 10:40:00
R00771,Delivered,02/05/2023 10:47:00
R00772,Submitted,29/04/2023 20:17:00
R00772,In Progress,29/04/2023 20:22:00
R00772,Delivered,29/04/2023 20:28:00
R00773,Submitted,11/03/2023 10:27:00
R00773,In Progress,11/03/2023 10:29:00
R00773,Delivered,11/03/2023 10:40:00
R00774,Submitted,07/09/2023 21:28:00
R00774,In Progress,07/09/2023 21:34:00
R00774,Delivered,07/09/2023 21:41:00
R00775,Submitted,07/03/2023 12:21:00
R00775,In Progress,07/03/2023 12:24:00
R00775,Delivered,07/03/2023 12:31:00
R00776,Submitted,02/05/2023 10:32:00
R00776,In Progress,02/05/2023 10:33:00
R00776,Delivered,02/05/2023 10:46:00
R00777,Submitted,17/05/2023 13:22:00
R00777,In Progress,17/05/2023 13:27:00
R00777,Delivered,17/05/2023 13:36:00
R00778,Submitted,09/07/2023 12:18:00
R00778,In Progress,09/07/2023 12:24:00
R00778,Delivered,09/07/2023 12:36:00
R00779,Submitted,18/05/2023 10:07:00
R00779,In Progress,18/05/2023 10:12:00
R00779,Delivered,18/05/2023 10:24:00
R00780,Submitted,17/04/2023 19:25:00
R00780,In Progress,17/04/2023 19:31:00
R00780,Delivered,17/04/2023 19:37:00
R00781,Submitted,25/03/2023 14:12:00
R00781,In Progress,25/03/2023 14:17:00
R00781,Delivered,25/03/2023 14:24:00
R00782,Submitted,19/05/2023 15:19:00
R00782,In Progress,19/05/2023 15:21:00
R00782,Delivered,19/05/2023 15:35:00
R00783,Submitted,10/06/2023 10:08:00
R00783,In Progress,10/06/2023 10:14:00
R00783,Delivered,10/06/2023 10:20:00
R00784,Submitted,09/05/2023 16:39:00
R00784,In Progress,09/05/2023 16:45:00
R00784,Delivered,09/05/2023 16:51:00
R00785,Submitted,06/08/2023 17:22:00
R00785,In Progress,06/08/2023 17:23:00
R00785,Delivered,06/08/2023 17:32:00
R00786,Submitted,09/08/2023 15:21:00
R00786,In Progress,09/08/2023 15:27:00
R00786,Delivered,09/08/2023 15:40:00
R00787,Submitted,22/03/2023 16:05:00
R00787,In Progress,22/03/2023 16:07:00
R00787,Delivered,22/03/2023 16:15:00
R00788,Submitted,28/07/2023 16:35:00
R00788,In Progress,28/07/2023 16:39:00
R00788,Delivered,28/07/2023 16:50:00
R00789,Submitted,15/10/2023 19:43:00
R00789,In Progress,15/10/2023 19:48:00
R00789,Delivered,15/10/2023 19:53:00
R00790,Submitted,16/07/2023 14:40:00
R00790,In Progress,16/07/2023 14:41:00
R00790,Delivered,16/07/2023 14:55:00
R00791,Submitted,15/07/2023 21:38:00
R00791,In Progress,15/07/2023 21:43:00
R00791,Delivered,15/07/2023 21:51:00
R00792,Submitted,30/08/2023 12:07:00
R00792,In Progress,30/08/2023 12:08:00
R00792,Delivered,30/08/2023 12:24:00
R00793,Submitted,10/05/2023 10:31:00
R00793,In Progress,10/05/2023 10:35:00
R00793,Delivered,10/05/2023 10:42:00
R00794,Submitted,23/03/2023 18:04:00
R00794,In Progress,23/03/2023 18:07:00
R00794,Delivered,23/03/2023 18:18:00
R00795,Submitted,22/09/2023 10:20:00
R00795,In Progress,22/09/2023 10:24:00
R00795,Delivered,22/09/2023 10:34:00
R00796,Submitted,19/06/2023 11:28:00
R00796,In Progress,19/06/2023 11:29:00
R00796,Delivered,19/06/2023 11:47:00
R00797,Submitted,22/04/2023 20:29:00
R00797,In Progress,22/04/2023 20:33:00
R00797,Delivered,22/04/2023 20:41:00
R00798,Submitted,26/06/2023 21:24:00
R00798,In Progress,26/06/2023 21:29:00
R00798,Delivered,26/06/2023 21:42:00
R00799,Submitted,07/04/2023 21:07:00
R00799,In Progress,07/04/2023 21:13:00
R00799,Delivered,07/04/2023 21:18:00
R00800,Submitted,29/10/2023 16:06:00
R00800,In Progress,29/10/2023 16:08:00
R00800,Delivered,29/10/2023 16:16:00
R00801,Submitted,05/06/2023 15:09:00
R00801,In Progress,05/06/2023 15:12:00
R00801,Delivered,05/06/2023 15:27:00
R00802,Submitted,18/10/2023 16:04:00
R00802,In Progress,18/10/2023 16:05:00
R00802,Delivered,18/10/2023 16:23:00
R00803,Submitted,29/09/2023 21:03:00
R00803,In Progress,29/09/2023 21:09:00
R00803,Delivered,29/09/2023 21:15:00
R00804,Submitted,30/09/2023 14:30:00
R00804,In Progress,30/09/2023 14:36:00
R00804,Delivered,30/09/2023 14:49:00
R00805,Submitted,30/07/2023 15:17:00
R00805,In Progress,30/07/2023 15:23:00
R00805,Delivered,30/07/2023 15:29:00
R00806,Submitted,21/02/2023 15:41:00
R00806,In Progress,21/02/2023 15:42:00
R00806,Delivered,21/02/2023 15:52:00
R00807,Submitted,15/02/2023 19:32:00
R00807,In Progress,15/02/2023 19:35:00
R00807,Delivered,15/02/2023 19:49:00
R00808,Submitted,23/03/2023 18:33:00
R00808,In Progress,23/03/2023 18:38:00
R00808,Delivered,23/03/2023 18:46:00
R00809,Submitted,05/02/2023 13:07:00
R00809,In Progress,05/02/2023 13:10:00
R00809,Delivered,05/02/2023 13:22:00
R00810,Submitted,09/07/2023 13:05:00
R00810,In Progress,09/07/2023 13:06:00
R00810,Delivered,09/07/2023 13:24:00
R00811,Submitted,08/08/2023 21:15:00
R00811,In Progress,08/08/2023 21:17:00
R00811,Delivered,08/08/2023 21:30:00
R00812,Submitted,11/06/2023 19:24:00
R00812,In Progress,11/06/2023 19:30:00
R00812,Delivered,11/06/2023 19:39:00
R00813,Submitted,05/11/2023 13:30:00
R00813,In Progress,05/11/2023 13:31:00
R00813,Delivered,05/11/2023 13:48:00
R00814,Submitted,29/09/2023 10:28:00
R00814,In Progress,29/09/2023 10:34:00
R00814,Delivered,29/09/2023 10:43:00
R00815,Submitted,23/05/2023 16:36:00
R00815,In Progress,23/05/2023 16:42:00
R00815,Delivered,23/05/2023 16:52:00
R00816,Submitted,28/04/2023 12:42:00
R00816,In Progress,28/04/2023 12:48:00
R00816,Delivered,28/04/2023 12:59:00
R00817,Submitted,11/07/2023 13:41:00
R00817,In Progress,11/07/2023 13:43:00
R00817,Delivered,11/07/2023 13:57:00
R00818,Submitted,24/06/2023 15:18:00
R00818,In Progress,24/06/2023 15:21:00
R00818,Delivered,24/06/2023 15:35:00
R00819,Submitted,23/02/2023 13:38:00
R00819,In Progress,23/02/2023 13:40:00
R00819,Delivered,23/02/2023 13:54:00
R00820,Submitted,21/08/2023 10:14:00
R00820,In Progress,21/08/2023 10:19:00
R00820,Delivered,21/08/2023 10:25:00
R00821,Submitted,07/08/2023 19:08:00
R00821,In Progress,07/08/2023 19:09:00
R00821,Delivered,07/08/2023 19:20:00
R00822,Submitted,11/02/2023 11:22:00
R00822,In Progress,11/02/2023 11:26:00
R00822,Delivered,11/02/2023 11:35:00
R00823,Submitted,15/03/2023 11:18:00
R00823,In Progress,15/03/2023 11:23:00
R00823,Delivered,15/03/2023 11:29:00
R00824,Submitted,11/04/2023 15:24:00
R00824,In Progress,11/04/2023 15:30:00
R00824,Delivered,11/04/2023 15:41:00
R00825,Submitted,07/04/2023 10:18:00
R00825,In Progress,07/04/2023 10:21:00
R00825,Delivered,07/04/2023 10:29:00
R00826,Submitted,15/06/2023 15:05:00
R00826,In Progress,15/06/2023 15:06:00
R00826,Delivered,15/06/2023 15:17:00
R00827,Submitted,12/04/2023 15:17:00
R00827,In Progress,12/04/2023 15:21:00
R00827,Delivered,12/04/2023 15:33:00
R00828,Submitted,04/05/2023 11:08:00
R00828,In Progress,04/05/2023 11:13:00
R00828,Delivered,04/05/2023 11:23:00
R00829,Submitted,02/11/2023 16:14:00
R00829,In Progress,02/11/2023 16:20:00
R00829,Delivered,02/11/2023 16:25:00
R00830,Submitted,18/05/2023 10:39:00
R00830,In Progress,18/05/2023 10:40:00
R00830,Delivered,18/05/2023 10:58:00
R00831,Submitted,04/03/2023 15:37:00
R00831,In Progress,04/03/2023 15:39:00
R00831,Delivered,04/03/2023 15:48:00
R00832,Submitted,10/08/2023 16:11:00
R00832,In Progress,10/08/2023 16:12:00
R00832,Delivered,10/08/2023 16:25:00
R00833,Submitted,31/10/2023 14:34:00
R00833,In Progress,31/10/2023 14:37:00
R00833,Delivered,31/10/2023 14:46:00
R00834,Submitted,24/06/2023 15:14:00
R00834,In Progress,24/06/2023 15:19:00
R00834,Delivered,24/06/2023 15:25:00
R00835,Submitted,10/04/2023 20:28:00
R00835,In Progress,10/04/2023 20:31:00
R00835,Delivered,10/04/2023 20:45:00
R00836,Submitted,13/05/2023 21:16:00
R00836,In Progress,13/05/2023 21:18:00
R00836,Delivered,13/05/2023 21:30:00
R00837,Submitted,27/10/2023 21:43:00
R00837,In Progress,27/10/2023 21:44:00
R00837,Delivered,27/10/2023 21:55:00
R00838,Submitted,09/04/2023 10:07:00
R00838,In Progress,09/04/2023 10:10:00
R00838,Delivered,09/04/2023 10:21:00
R00839,Submitted,25/02/2023 15:10:00
R00839,In Progress,25/02/2023 15:12:00
R00839,Delivered,25/02/2023 15:26:00
R00840,Submitted,01/08/2023 18:43:00
R00840,In Progress,01/08/2023 18:47:00
R00840,Delivered,01/08/2023 19:02:00
R00841,Submitted,19/03/2023 11:21:00
R00841,In Progress,19/03/2023 11:27:00
R00841,Delivered,19/03/2023 11:39:00
R00842,Submitted,19/06/2023 15:40:00
R00842,In Progress,19/06/2023 15:44:00
R00842,Delivered,19/06/2023 15:56:00
R00843,Submitted,19/09/2023 20:24:00
R00843,In Progress,19/09/2023 20:28:00
R00843,Delivered,19/09/2023 20:36:00
R00844,Submitted,24/01/2023 15:07:00
R00844,In Progress,24/01/2023 15:10:00
R00844,Delivered,24/01/2023 15:18:00
R00845,Submitted,23/09/2023 20:18:00
R00845,In Progress,23/09/2023 20:22:00
R00845,Delivered,23/09/2023 20:31:00
R00846,Submitted,28/05/2023 10:34:00
R00846,In Progress,28/05/2023 10:35:00
R00846,Delivered,28/05/2023 10:48:00
R00847,Submitted,11/05/2023 11:38:00
